Ticker,Date,Close,High,Low,Open,Volume
VEDL,1996-03-06,2.2404301166534424,2.2404301166534424,2.2404301166534424,2.2404301166534424,0
VEDL,1996-03-07,2.217510461807251,2.234700421331826,2.200320502282676,2.2404303349792865,10000
VEDL,1996-03-08,2.2346999645233154,2.2346999645233154,2.2304024208751096,2.217510008512643,8000
VEDL,1996-03-11,2.206049919128418,2.217509962424735,2.206049919128418,2.217509962424735,20000
VEDL,1996-03-12,2.148749828338623,2.2060498237609862,2.1200998306274417,2.2060498237609862,20000
VEDL,1996-03-13,2.148749828338623,2.148749828338623,2.148749828338623,2.148749828338623,0
VEDL,1996-03-14,2.160209894180298,2.1773998492739275,2.1487498512571652,2.1487498512571652,18000
VEDL,1996-03-15,2.160209894180298,2.160209894180298,2.160209894180298,2.160209894180298,0
VEDL,1996-03-18,2.091449737548828,2.1200997339536065,2.091449737548828,2.1200997339536065,4000
VEDL,1996-03-19,2.091449737548828,2.0931686673868346,2.072540635002254,2.072540635002254,30000
VEDL,1996-03-20,2.091449737548828,2.091449737548828,2.091449737548828,2.091449737548828,0
VEDL,1996-03-21,2.114370107650757,2.1201000202726856,2.114370107650757,2.1201000202726856,6000
VEDL,1996-03-22,2.1774003505706787,2.206050355183451,2.126403377333095,2.1266899385822353,54000
VEDL,1996-03-25,2.2418627738952637,2.2633502765204576,2.206336830757953,2.177400266019681,12000
VEDL,1996-03-26,2.253035545349121,2.269079472289773,2.246159607886286,2.2418620650037226,22000
VEDL,1996-03-27,2.2346999645233154,2.2346999645233154,2.2346999645233154,2.2346999645233154,2000
VEDL,1996-03-28,2.2346999645233154,2.2346999645233154,2.2346999645233154,2.2346999645233154,4000
VEDL,1996-03-29,2.2748095989227295,2.291999551845146,2.254754471694818,2.254754471694818,14000
VEDL,1996-04-01,2.320650339126587,2.320650339126587,2.274810376144227,2.274810376144227,30000
VEDL,1996-04-02,2.3000214099884033,2.303459487848306,2.2917128857635483,2.320649439983616,20000
VEDL,1996-04-03,2.2768161296844482,2.292000598677533,2.269080505257874,2.269080505257874,8000
VEDL,1996-04-04,2.2768161296844482,2.2768161296844482,2.2768161296844482,2.2768161296844482,0
VEDL,1996-04-05,2.2768161296844482,2.2768161296844482,2.2768161296844482,2.2768161296844482,0
VEDL,1996-04-08,2.257620096206665,2.2705125088239075,2.2060500085733867,2.276815543821548,20000
VEDL,1996-04-09,2.2461605072021484,2.2633504670327933,2.240430374870468,2.2576205532833113,46000
VEDL,1996-04-10,2.254469156265259,2.262777684655913,2.2232405344809227,2.2461606278746045,8000
VEDL,1996-04-11,2.257620096206665,2.257620096206665,2.257620096206665,2.254468578707845,2000
VEDL,1996-04-12,2.2665021419525146,2.303460678365177,2.2289707015581532,2.240430529849839,22000
VEDL,1996-04-15,2.303459882736206,2.303459882736206,2.280539796905144,2.266501359089241,22000
VEDL,1996-04-16,2.292001247406006,2.297731163091612,2.291714686047044,2.3034612973594903,14000
VEDL,1996-04-17,2.463899612426758,2.463899612426758,2.326379546625905,2.326379546625905,264000
VEDL,1996-04-18,2.4467098712921143,2.4696297385276154,2.4352498283832946,2.4638998263642744,18000
VEDL,1996-04-19,2.4352500438690186,2.549850045933443,2.4240765611543096,2.4467100877918924,40000
VEDL,1996-04-22,2.432385206222534,2.432385206222534,2.395140116301352,2.435250162697509,42000
VEDL,1996-04-23,2.375371217727661,2.395139565869504,2.366489570539529,2.3894096542363563,54000
VEDL,1996-04-24,2.4066007137298584,2.4066007137298584,2.4066007137298584,2.4066007137298584,4000
VEDL,1996-04-25,2.323514699935913,2.4237896888728208,2.3206497439684273,2.4065997344857766,32000
VEDL,1996-04-26,2.33640718460083,2.349299594945122,2.3091895581442694,2.3235145556744228,24000
VEDL,1996-04-29,2.33640718460083,2.33640718460083,2.33640718460083,2.33640718460083,0
VEDL,1996-04-30,2.313774347305298,2.3249478312003466,2.2920002834098936,2.3364078763338325,40000
VEDL,1996-05-01,2.297729969024658,2.3034601003147452,2.2920000563167298,2.3137741180547433,20000
VEDL,1996-05-02,2.292001247406006,2.297731163091612,2.291714686047044,2.297731163091612,14000
VEDL,1996-05-03,2.270512104034424,2.2919996002871152,2.2662145610674624,2.2919996002871152,12000
VEDL,1996-05-06,2.269653081893921,2.2920000473827575,2.2636366079994,2.2705125469385443,22000
VEDL,1996-05-07,2.257906675338745,2.2920002489887494,2.2404301559536317,2.2696532815342576,32000
VEDL,1996-05-08,2.2490251064300537,2.2490251064300537,2.2490251064300537,2.2579065369040583,2000
VEDL,1996-05-09,2.2805399894714355,2.2805399894714355,2.263350032937707,2.2490250327292407,6000
VEDL,1996-05-10,2.257046937942505,2.2633499728400133,2.2117798860259885,2.2117798860259885,24000
VEDL,1996-05-13,2.2805399894714355,2.2834049457966974,2.2748100768209114,2.2748100768209114,24000
VEDL,1996-05-14,2.283691644668579,2.2862702585242674,2.2779617316726464,2.2805401269461654,22000
VEDL,1996-05-15,2.283691644668579,2.283691644668579,2.283691644668579,2.283691644668579,0
VEDL,1996-05-16,2.283405303955078,2.320650397771949,2.283405303955078,2.320650397771949,12000
VEDL,1996-05-17,2.2805399894714355,2.2805399894714355,2.2805399894714355,2.2805399894714355,4000
VEDL,1996-05-20,2.206049919128418,2.221807505983622,2.206049919128418,2.2805398726812602,6000
VEDL,1996-05-21,2.1774003505706787,2.1945903096219044,2.1774003505706787,2.191725352877065,22000
VEDL,1996-05-22,2.1774003505706787,2.1774003505706787,2.1774003505706787,2.1774003505706787,0
VEDL,1996-05-23,2.206049919128418,2.206049919128418,2.206049919128418,2.206049919128418,4000
VEDL,1996-05-24,2.206049919128418,2.206049919128418,2.206049919128418,2.206049919128418,0
VEDL,1996-05-27,2.2017526626586914,2.2060502067779404,2.1774002040925122,2.1774002040925122,18000
VEDL,1996-05-28,2.1774003505706787,2.1774003505706787,2.1201003413451347,2.201752810775097,14000
VEDL,1996-05-29,2.1774003505706787,2.1774003505706787,2.1774003505706787,2.1774003505706787,0
VEDL,1996-05-30,2.1774003505706787,2.1774003505706787,2.1774003505706787,2.1774003505706787,0
VEDL,1996-05-31,2.1774003505706787,2.1774003505706787,2.1774003505706787,2.1774003505706787,16000
VEDL,1996-06-03,2.1774003505706787,2.1774003505706787,2.1774003505706787,2.1774003505706787,0
VEDL,1996-06-04,2.1774003505706787,2.1774003505706787,2.1774003505706787,2.1774003505706787,2000
VEDL,1996-06-05,2.140727996826172,2.1745350049670296,2.1401548744303787,2.1401548744303787,10000
VEDL,1996-06-06,2.1888606548309326,2.1888606548309326,2.183130522081828,2.183130522081828,6000
VEDL,1996-06-07,2.17167067527771,2.17167067527771,2.17167067527771,2.17167067527771,4000
VEDL,1996-06-10,2.1206722259521484,2.1206722259521484,2.1206722259521484,2.1206722259521484,2000
VEDL,1996-06-11,2.114370107650757,2.114370107650757,2.114370107650757,2.114370107650757,4000
VEDL,1996-06-12,2.0627999305725098,2.0627999305725098,2.0627999305725098,2.0627999305725098,2000
VEDL,1996-06-13,1.8622499704360962,2.263349964068486,1.8622499704360962,2.263349964068486,142000
VEDL,1996-06-14,1.9653898477554321,1.9940398461733893,1.9195498940031288,1.9195498940031288,96000
VEDL,1996-06-17,2.0034942626953125,2.0169597960147625,1.9195497642612018,1.9481997607427122,78000
VEDL,1996-06-18,2.0378737449645996,2.056496282500434,1.9768493439074408,2.005499334398853,72000
VEDL,1996-06-19,2.1120777130126953,2.143019760755675,2.005499694286068,2.034149689918726,58000
VEDL,1996-06-20,2.116948366165161,2.205190413775062,2.062799886627754,2.14301996965169,134000
VEDL,1996-06-21,2.2553277015686035,2.2805396191519565,2.2060496738802176,2.2060496738802176,48000
VEDL,1996-06-24,2.330963373184204,2.3435694396460462,2.1602094466122126,2.2745228538118023,114000
VEDL,1996-06-25,2.380242347717285,2.400870385249238,2.3209368491040108,2.400870385249238,148000
VEDL,1996-06-26,2.277388095855713,2.3206496505441594,2.1831295838198055,2.1831295838198055,20000
VEDL,1996-06-27,2.2693662643432617,2.2914268847134185,2.207482383716892,2.207482383716892,42000
VEDL,1996-06-28,2.302886962890625,2.302886962890625,2.274523523581507,2.2920000413836297,14000
VEDL,1996-07-01,2.2957241535186768,2.320649729300732,2.2805396902630592,2.297729644541454,62000
VEDL,1996-07-02,2.3063251972198486,2.3321102431412255,2.2805401512984718,2.3149202853876982,108000
VEDL,1996-07-03,2.263922691345215,2.263922691345215,2.263922691345215,2.263922691345215,2000
VEDL,1996-07-04,2.2748095989227295,2.291999551845146,2.2346995630490176,2.2346995630490176,20000
VEDL,1996-07-05,2.373366594314575,2.377950700584564,2.2748107139142073,2.2748107139142073,82000
VEDL,1996-07-08,2.387118101119995,2.4066001107599098,2.337840063878908,2.337840063878908,50000
VEDL,1996-07-09,2.349299669265747,2.41232957295954,2.3263795850595734,2.3779496652324026,56000
VEDL,1996-07-10,2.2633495330810547,2.2633495330810547,2.175966963674829,2.1831294621972375,32000
VEDL,1996-07-11,2.2636356353759766,2.2636356353759766,2.2636356353759766,2.2636356353759766,4000
VEDL,1996-07-12,2.2461605072021484,2.2461605072021484,2.2461605072021484,2.2461605072021484,4000
VEDL,1996-07-15,2.2547547817230225,2.274809911708509,2.251889825605707,2.251889825605707,18000
VEDL,1996-07-16,2.292001247406006,2.292001247406006,2.2361338044333934,2.2361338044333934,14000
VEDL,1996-07-17,2.2805399894714355,2.2805399894714355,2.2805399894714355,2.2805399894714355,2000
VEDL,1996-07-18,2.2633495330810547,2.2633495330810547,2.257619621695971,2.2633495330810547,14000
VEDL,1996-07-19,2.30775785446167,2.3321103135630428,2.246160303617836,2.246160303617836,46000
VEDL,1996-07-22,2.3143467903137207,2.3321098676623375,2.2977297391084472,2.2977297391084472,16000
VEDL,1996-07-23,2.303173303604126,2.334974818620373,2.2919998219586484,2.332109862559352,58000
VEDL,1996-07-24,2.1888606548309326,2.2920006399104604,2.1888606548309326,2.2920006399104604,6000
VEDL,1996-07-25,2.19315767288208,2.234700087067783,2.1891466902123775,2.2060500859515293,22000
VEDL,1996-07-26,2.016960382461548,2.1487503608790233,2.005500336820422,2.1487503608790233,18000
VEDL,1996-07-29,1.8433414697647095,1.994040577949994,1.8336005716472994,1.994040577949994,30000
VEDL,1996-07-30,1.7837486267089844,1.8479246630968469,1.7762996761551086,1.8479246630968469,34000
VEDL,1996-07-31,1.9482001066207886,1.9482001066207886,1.8164101431246389,1.8164101431246389,20000
VEDL,1996-08-01,1.953930139541626,2.016960278012691,1.9424703130761403,1.9424703130761403,32000
VEDL,1996-08-02,1.9003546237945557,1.9619521698232132,1.9003546237945557,1.9310101162020044,58000
VEDL,1996-08-05,1.8909002542495728,1.9252801714394192,1.8909002542495728,1.9023602995069158,58000
VEDL,1996-08-06,1.8462064266204834,1.8765753625412607,1.804950348703808,1.86225035977377,38000
VEDL,1996-08-07,1.7911978960037231,1.8335998801164886,1.7791648399591025,1.8335998801164886,56000
VEDL,1996-08-08,1.7416332960128784,1.7992197403127677,1.7189997727748216,1.7992197403127677,52000
VEDL,1996-08-09,1.7241568565368652,1.7359033511282562,1.6674298746595817,1.6674298746595817,38000
VEDL,1996-08-12,1.9032200574874878,1.9052255493224333,1.758250976344621,1.8049505204107263,148000
VEDL,1996-08-13,1.9696872234344482,2.034149714383212,1.948199726451527,1.9768497224287553,92000
VEDL,1996-08-14,1.9267127513885498,1.9757042315508728,1.8622502429777805,1.8622502429777805,24000
VEDL,1996-08-15,1.9267127513885498,1.9267127513885498,1.9267127513885498,1.9267127513885498,0
VEDL,1996-08-16,1.9138202667236328,1.919550179827562,1.9138202667236328,1.919550179827562,12000
VEDL,1996-08-19,1.8848836421966553,1.8909001163369583,1.875142527934617,1.8909001163369583,18000
VEDL,1996-08-20,1.8573803901672363,1.890900852825771,1.7920582863880168,1.8568072675027432,44000
VEDL,1996-08-21,1.836751937866211,1.836751937866211,1.836751937866211,1.836751937866211,2000
VEDL,1996-08-22,1.8267241716384888,1.8447737044110688,1.8250052413780171,1.8338867817911162,20000
VEDL,1996-08-23,1.8247183561325073,1.8247183561325073,1.7997928881617784,1.8020849404902028,10000
VEDL,1996-08-26,1.8791537284851074,1.8791537284851074,1.8046638682764222,1.8046638682764222,134000
VEDL,1996-08-27,1.9258530139923096,1.9940399345598852,1.8049499803363198,1.833599980024198,322000
VEDL,1996-08-28,1.9653898477554321,1.9768498908390433,1.9484864536082651,1.9768498908390433,32000
VEDL,1996-08-29,1.9281450510025024,1.9481999631907239,1.9195499637320368,1.9481999631907239,26000
VEDL,1996-08-30,1.9482001066207886,1.9482001066207886,1.9052251042688595,1.9482001066207886,16000
VEDL,1996-09-02,2.0152409076690674,2.0370149690080854,1.9596600559577375,1.982579924951618,126000
VEDL,1996-09-03,2.016960382461548,2.0628003464438622,2.007792389665085,2.03271775395868,66000
VEDL,1996-09-04,2.005499839782715,2.0513397924041783,1.961092255897529,1.9825797541809151,54000
VEDL,1996-09-05,2.0398805141448975,2.0398805141448975,2.0226905527918655,2.034150599887959,22000
VEDL,1996-09-06,2.005499839782715,2.057069923095696,2.005499839782715,2.056783361915586,22000
VEDL,1996-09-09,2.1129372119903564,2.1129372119903564,1.9797146864331838,2.0054997266349144,58000
VEDL,1996-09-10,2.025554895401001,2.120099982032613,2.0057865442043976,2.0057865442043976,42000
VEDL,1996-09-11,1.8877485990524292,2.0172467294529226,1.8851702038126872,2.0172467294529226,100000
VEDL,1996-09-12,1.7705696821212769,1.9135332063073627,1.7591097496119021,1.9135332063073627,94000
VEDL,1996-09-13,1.6468017101287842,1.7419196854002719,1.6468017101287842,1.7189997111103457,206000
VEDL,1996-09-16,1.6224502325057983,1.6224502325057983,1.6224502325057983,1.6224502325057983,6000
VEDL,1996-09-17,1.6221628189086914,1.6221628189086914,1.6221628189086914,1.6221628189086914,4000
VEDL,1996-09-18,1.5087088346481323,1.5092818477019208,1.5087088346481323,1.5092818477019208,32000
VEDL,1996-09-19,1.403277039527893,1.403277039527893,1.403277039527893,1.403277039527893,14000
VEDL,1996-09-20,1.3052945137023926,1.3293605268198752,1.3052945137023926,1.3052945137023926,132000
VEDL,1996-09-23,1.3064398765563965,1.3064398765563965,1.300709964338933,1.3052939596875457,46000
VEDL,1996-09-24,1.3064398765563965,1.3064398765563965,1.3064398765563965,1.3064398765563965,0
VEDL,1996-09-25,1.245415210723877,1.2663296921637714,1.2434097199893013,1.2663296921637714,52000
VEDL,1996-09-26,1.1746498346328735,1.232236278437784,1.1746498346328735,1.2262198055146412,40000
VEDL,1996-09-27,1.093570590019226,1.140270126705109,1.093570590019226,1.140270126705109,68000
VEDL,1996-09-30,1.1013059616088867,1.151157009740129,1.06320151840725,1.06320151840725,156000
VEDL,1996-10-01,1.0729422569274902,1.1001597720651612,1.0256697248835853,1.088699731178442,318000
VEDL,1996-10-02,1.0729422569274902,1.0729422569274902,1.0729422569274902,1.0729422569274902,0
VEDL,1996-10-03,1.021659255027771,1.031400261872657,0.9995987363116733,1.0087667298961418,272000
VEDL,1996-10-04,0.9692293405532837,1.0027497807648609,0.9626397458178453,0.9970197601594225,290000
VEDL,1996-10-07,0.9225302338600159,0.9339901709189175,0.9110701875100125,0.9282602570350176,128000
VEDL,1996-10-08,0.9291197061538696,0.9569102470316859,0.865230205694161,0.9225302178687266,214000
VEDL,1996-10-09,0.9259679317474365,0.9368549616492602,0.8652299662523911,0.8695274550470964,230000
VEDL,1996-10-10,0.9910029768943787,0.9910029768943787,0.960920514764468,0.960920514764468,128000
VEDL,1996-10-11,1.0606229305267334,1.0606229305267334,1.0256698982752988,1.0256698982752988,68000
VEDL,1996-10-14,1.1119061708450317,1.1130520874040422,1.0543196287269365,1.0886996391911818,296000
VEDL,1996-10-15,1.1139119863510132,1.1139119863510132,1.1139119863510132,1.1139119863510132,24000
VEDL,1996-10-16,1.1918400526046753,1.1918400526046753,1.1918400526046753,1.1918400526046753,2000
VEDL,1996-10-17,1.2732059955596924,1.2754980480822449,1.2004350766259222,1.275211486871386,1022000
VEDL,1996-10-18,1.3353766202926636,1.3353766202926636,1.2777900546562673,1.2806551204514849,504000
VEDL,1996-10-21,1.3353766202926636,1.3353766202926636,1.3353766202926636,1.3353766202926636,0
VEDL,1996-10-22,1.3356633186340332,1.3356633186340332,1.3356633186340332,1.3356633186340332,122000
VEDL,1996-10-23,1.4290622472763062,1.4290622472763062,1.4038502128521493,1.4267701944690676,32000
VEDL,1996-10-24,1.3422527313232422,1.5293373439764963,1.3350902298555811,1.5293373439764963,684000
VEDL,1996-10-25,1.341679573059082,1.3634535253053128,1.266616493217032,1.336522564236618,882000
VEDL,1996-10-28,1.3465502262115479,1.3522802490323693,1.3296467190002272,1.3296467190002272,52000
VEDL,1996-10-29,1.3333706855773926,1.3637396078723847,1.3150347077484807,1.3181861151388479,302000
VEDL,1996-10-30,1.3333706855773926,1.3333706855773926,1.3333706855773926,1.3333706855773926,0
VEDL,1996-10-31,1.2795087099075317,1.2835196915252869,1.260599718501649,1.2835196915252869,42000
VEDL,1996-11-01,1.3236300945281982,1.3293601167010034,1.2795090658760055,1.2835200486096445,262000
VEDL,1996-11-04,1.3058669567108154,1.317899903368818,1.2729194154101675,1.2729194154101675,184000
VEDL,1996-11-05,1.2975590229034424,1.3350904673232642,1.2777904453902293,1.3064404563567469,194000
VEDL,1996-11-06,1.2932610511779785,1.3121700478102918,1.2734925894731772,1.3121700478102918,150000
VEDL,1996-11-07,1.2663298845291138,1.289822873238094,1.238252900688895,1.289822873238094,74000
VEDL,1996-11-08,1.2448430061340332,1.288104474875779,1.2434105274349776,1.272060538580566,148000
VEDL,1996-11-11,1.2720600366592407,1.2777899491945908,1.2499995236666999,1.2499995236666999,100000
VEDL,1996-11-12,1.2720600366592407,1.2720600366592407,1.2720600366592407,1.2720600366592407,0
VEDL,1996-11-13,1.260599970817566,1.2829469353270972,1.2588809315125735,1.2829469353270972,110000
VEDL,1996-11-14,1.24111807346344,1.260600083497137,1.24111807346344,1.260600083497137,104000
VEDL,1996-11-15,1.2657567262649536,1.2663297392520039,1.2434097662252588,1.2434097662252588,146000
VEDL,1996-11-18,1.283806562423706,1.288677010051545,1.2606000226617358,1.2663300446229595,206000
VEDL,1996-11-19,1.2843793630599976,1.287530770790774,1.2749248119944867,1.2749248119944867,80000
VEDL,1996-11-20,1.2663298845291138,1.2677623625155512,1.2520048860826103,1.2677623625155512,148000
VEDL,1996-11-21,1.2726330757141113,1.2726330757141113,1.2606001269619242,1.264897671111184,36000
VEDL,1996-11-22,1.2714869976043701,1.2714869976043701,1.2640379365946823,1.2640379365946823,44000
VEDL,1996-11-25,1.2414045333862305,1.256302436981185,1.2090300032821455,1.256302436981185,432000
VEDL,1996-11-26,1.2391124963760376,1.247707474492685,1.1631899528816534,1.2319499963969853,86000
VEDL,1996-11-27,1.2290844917297363,1.237679466011484,1.1717845174633807,1.1717845174633807,122000
VEDL,1996-11-28,1.231949806213379,1.2376798271702576,1.1459998197333756,1.1459998197333756,132000
VEDL,1996-11-29,1.249139428138733,1.249139428138733,1.2290845240509471,1.2290845240509471,64000
VEDL,1996-12-02,1.260886311531067,1.266329880871296,1.2434099052813081,1.2605998596510328,150000
VEDL,1996-12-03,1.2706271409988403,1.279222226298976,1.249426207462498,1.2605996872034149,366000
VEDL,1996-12-04,1.2789360284805298,1.2886770332022808,1.2606000453080761,1.2606000453080761,74000
VEDL,1996-12-05,1.312170147895813,1.3179001704953153,1.2966991196644846,1.3044346337801487,76000
VEDL,1996-12-06,1.2949804067611694,1.3981203937007127,1.283520359638505,1.3981203937007127,208000
VEDL,1996-12-09,1.3236300945281982,1.3236300945281982,1.2663300913823115,1.2712005391899923,76000
VEDL,1996-12-10,1.3952547311782837,1.4150231877150412,1.3256352369391518,1.3522797401314641,562000
VEDL,1996-12-11,1.3522803783416748,1.3752003625255462,1.317900347420315,1.3236303707890593,78000
VEDL,1996-12-12,1.3456906080245972,1.3551450517064763,1.3408200509288368,1.3522800952673815,28000
VEDL,1996-12-13,1.3293602466583252,1.3293602466583252,1.3293602466583252,1.3293602466583252,8000
VEDL,1996-12-16,1.36860990524292,1.36860990524292,1.3350893632998047,1.3350893632998047,18000
VEDL,1996-12-17,1.4519823789596558,1.4554203492347442,1.3749138986540583,1.3749138986540583,156000
VEDL,1996-12-18,1.4433870315551758,1.4439600446704834,1.3752000009086218,1.3752000009086218,30000
VEDL,1996-12-19,1.4313541650772095,1.4751887452538348,1.4267701688361805,1.4382302140842989,34000
VEDL,1996-12-20,1.443960189819336,1.461150147842221,1.443960189819336,1.4462521332198797,18000
VEDL,1996-12-23,1.464874505996704,1.4668799972197326,1.4611499754577617,1.4611499754577617,18000
VEDL,1996-12-24,1.414737343788147,1.443960363372305,1.4052827892354338,1.443960363372305,28000
VEDL,1996-12-25,1.414737343788147,1.414737343788147,1.414737343788147,1.414737343788147,0
VEDL,1996-12-26,1.4325003623962402,1.4325003623962402,1.353712842464447,1.353712842464447,24000
VEDL,1996-12-27,1.4325003623962402,1.4325003623962402,1.4325003623962402,1.4325003623962402,0
VEDL,1996-12-30,1.4325003623962402,1.4325003623962402,1.4325003623962402,1.4325003623962402,0
VEDL,1996-12-31,1.3522803783416748,1.4353653346695967,1.3413933448701714,1.4353653346695967,44000
VEDL,1997-01-01,1.4325003623962402,1.4325003623962402,1.3580103872680773,1.3594428657722528,36000
VEDL,1997-01-02,1.4783403873443604,1.4783403873443604,1.4267703941655772,1.4439604647525772,3508000
VEDL,1997-01-03,1.5591329336166382,1.5754635340185903,1.4783399430814361,1.4783399430814361,164000
VEDL,1997-01-06,1.5528297424316406,1.5757497164490517,1.5470997216045235,1.5470997216045235,28000
VEDL,1997-01-07,1.5834856033325195,1.6210171448156312,1.5299101308816094,1.5528301103292381,220000
VEDL,1997-01-08,1.6674307584762573,1.6903507467433663,1.495530682536254,1.495530682536254,86000
VEDL,1997-01-09,1.685479998588562,1.7304605017511423,1.6846204240431095,1.6846204240431095,130000
VEDL,1997-01-10,1.7043882608413696,1.7247297311832899,1.6932146709199907,1.719286162154425,40000
VEDL,1997-01-13,1.6436506509780884,1.678603689812612,1.6218766966607203,1.6218766966607203,28000
VEDL,1997-01-14,1.5743170976638794,1.6788895039125578,1.54709958313933,1.6158596083286079,60000
VEDL,1997-01-15,1.6101301908493042,1.6101301908493042,1.5986701459300854,1.6101301908493042,58000
VEDL,1997-01-16,1.5224605798721313,1.6043995756885048,1.5190226113828635,1.6043995756885048,48000
VEDL,1997-01-17,1.461150050163269,1.461150050163269,1.461150050163269,1.461150050163269,6000
VEDL,1997-01-20,1.4668803215026855,1.4783402582689986,1.4668803215026855,1.4671667734731264,24000
VEDL,1997-01-21,1.4302085638046265,1.558560715286592,1.4038506049069297,1.441095599097256,658000
VEDL,1997-01-22,1.4325003623962402,1.4325003623962402,1.4325003623962402,1.4325003623962402,4000
VEDL,1997-01-23,1.4325003623962402,1.4325003623962402,1.4325003623962402,1.4325003623962402,0
VEDL,1997-01-24,1.3826488256454468,1.3826488256454468,1.3826488256454468,1.3826488256454468,4000
VEDL,1997-01-27,1.4310675859451294,1.4325000641510641,1.4267700420362435,1.4267700420362435,6000
