Ticker,Date,Adj Close,Close,High,Low,Open,Volume
VEDL,1996-03-07,2.2175099849700928,9.675000190734863,9.75,9.600000381469727,9.774999618530273,10000
VEDL,1996-03-08,2.2347004413604736,9.75,9.75,9.731249809265137,9.675000190734863,8000
VEDL,1996-03-11,2.2060494422912598,9.625,9.675000190734863,9.625,9.675000190734863,20000
VEDL,1996-03-12,2.1487507820129395,9.375,9.625,9.25,9.625,20000
VEDL,1996-03-13,2.1487507820129395,9.375,9.375,9.375,9.375,0
VEDL,1996-03-14,2.160209894180298,9.425000190734863,9.5,9.375,9.375,18000
VEDL,1996-03-15,2.160209894180298,9.425000190734863,9.425000190734863,9.425000190734863,9.425000190734863,0
VEDL,1996-03-18,2.091449737548828,9.125,9.25,9.125,9.25,4000
VEDL,1996-03-19,2.091449737548828,9.125,9.132499694824219,9.042499542236328,9.042499542236328,30000
VEDL,1996-03-20,2.091449737548828,9.125,9.125,9.125,9.125,0
VEDL,1996-03-21,2.114370346069336,9.225000381469727,9.25,9.225000381469727,9.25,6000
VEDL,1996-03-22,2.1774001121520996,9.5,9.625,9.27750015258789,9.2787504196167,54000
VEDL,1996-03-25,2.241863250732422,9.78125,9.875,9.626250267028809,9.5,12000
VEDL,1996-03-26,2.2530362606048584,9.829999923706055,9.899999618530273,9.800000190734863,9.78125,22000
VEDL,1996-03-27,2.2347004413604736,9.75,9.75,9.75,9.75,2000
VEDL,1996-03-28,2.2347004413604736,9.75,9.75,9.75,9.75,4000
VEDL,1996-03-29,2.274810314178467,9.925000190734863,10.0,9.837499618530273,9.837499618530273,14000
VEDL,1996-04-01,2.3206498622894287,10.125,10.125,9.925000190734863,9.925000190734863,30000
VEDL,1996-04-02,2.3000216484069824,10.03499984741211,10.050000190734863,9.998749732971191,10.125,20000
VEDL,1996-04-03,2.27681565284729,9.93375015258789,10.0,9.899999618530273,9.899999618530273,8000
VEDL,1996-04-04,2.27681565284729,9.93375015258789,9.93375015258789,9.93375015258789,9.93375015258789,0
VEDL,1996-04-05,2.27681565284729,9.93375015258789,9.93375015258789,9.93375015258789,9.93375015258789,0
VEDL,1996-04-08,2.257619619369507,9.850000381469727,9.90625,9.625,9.93375015258789,20000
VEDL,1996-04-09,2.2461600303649902,9.800000190734863,9.875,9.774999618530273,9.850000381469727,46000
VEDL,1996-04-10,2.254467725753784,9.836250305175781,9.8725004196167,9.699999809265137,9.800000190734863,8000
VEDL,1996-04-11,2.257619619369507,9.850000381469727,9.850000381469727,9.850000381469727,9.836250305175781,2000
VEDL,1996-04-12,2.2665016651153564,9.888750076293945,10.050000190734863,9.725000381469727,9.774999618530273,22000
VEDL,1996-04-15,2.303459644317627,10.050000190734863,10.050000190734863,9.949999809265137,9.888750076293945,22000
VEDL,1996-04-16,2.291999101638794,10.0,10.024999618530273,9.998749732971191,10.050000190734863,14000
VEDL,1996-04-17,2.4639012813568115,10.75,10.75,10.149999618530273,10.149999618530273,264000
VEDL,1996-04-18,2.4467105865478516,10.675000190734863,10.774999618530273,10.625,10.75,18000
VEDL,1996-04-19,2.4352498054504395,10.625,11.125,10.576250076293945,10.675000190734863,40000
VEDL,1996-04-22,2.432385206222534,10.612500190734863,10.612500190734863,10.449999809265137,10.625,42000
VEDL,1996-04-23,2.3753714561462402,10.363750457763672,10.449999809265137,10.324999809265137,10.425000190734863,54000
VEDL,1996-04-24,2.4066002368927,10.5,10.5,10.5,10.5,4000
VEDL,1996-04-25,2.323514223098755,10.137499809265137,10.574999809265137,10.125,10.5,32000
VEDL,1996-04-26,2.33640718460083,10.193750381469727,10.25,10.074999809265137,10.137499809265137,24000
VEDL,1996-04-29,2.33640718460083,10.193750381469727,10.193750381469727,10.193750381469727,10.193750381469727,0
VEDL,1996-04-30,2.3137741088867188,10.095000267028809,10.143750190734863,10.0,10.193750381469727,40000
VEDL,1996-05-01,2.297729730606079,10.024999618530273,10.050000190734863,10.0,10.095000267028809,20000
VEDL,1996-05-02,2.291999101638794,10.0,10.024999618530273,9.998749732971191,10.024999618530273,14000
VEDL,1996-05-03,2.2705130577087402,9.90625,10.0,9.887499809265137,10.0,12000
VEDL,1996-05-06,2.2696533203125,9.90250015258789,10.0,9.876250267028809,9.90625,22000
VEDL,1996-05-07,2.257906675338745,9.851249694824219,10.0,9.774999618530273,9.90250015258789,32000
VEDL,1996-05-08,2.2490248680114746,9.8125,9.8125,9.8125,9.851249694824219,2000
VEDL,1996-05-09,2.2805404663085938,9.949999809265137,9.949999809265137,9.875,9.8125,6000
VEDL,1996-05-10,2.257047414779663,9.84749984741211,9.875,9.649999618530273,9.649999618530273,24000
VEDL,1996-05-13,2.2805404663085938,9.949999809265137,9.962499618530273,9.925000190734863,9.925000190734863,24000
VEDL,1996-05-14,2.283691883087158,9.963749885559082,9.975000381469727,9.938750267028809,9.949999809265137,22000
VEDL,1996-05-15,2.283691883087158,9.963749885559082,9.963749885559082,9.963749885559082,9.963749885559082,0
VEDL,1996-05-16,2.283404588699341,9.962499618530273,10.125,9.962499618530273,10.125,12000
VEDL,1996-05-17,2.2805404663085938,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,4000
VEDL,1996-05-20,2.2060494422912598,9.625,9.693750381469727,9.625,9.949999809265137,6000
VEDL,1996-05-21,2.1774001121520996,9.5,9.574999809265137,9.5,9.5625,22000
VEDL,1996-05-22,2.1774001121520996,9.5,9.5,9.5,9.5,0
VEDL,1996-05-23,2.2060494422912598,9.625,9.625,9.625,9.625,4000
VEDL,1996-05-24,2.2060494422912598,9.625,9.625,9.625,9.625,0
VEDL,1996-05-27,2.2017526626586914,9.606249809265137,9.625,9.5,9.5,18000
VEDL,1996-05-28,2.1774001121520996,9.5,9.5,9.25,9.606249809265137,14000
VEDL,1996-05-29,2.1774001121520996,9.5,9.5,9.5,9.5,0
VEDL,1996-05-30,2.1774001121520996,9.5,9.5,9.5,9.5,0
VEDL,1996-05-31,2.1774001121520996,9.5,9.5,9.5,9.5,16000
VEDL,1996-06-03,2.1774001121520996,9.5,9.5,9.5,9.5,0
VEDL,1996-06-04,2.1774001121520996,9.5,9.5,9.5,9.5,2000
VEDL,1996-06-05,2.140728235244751,9.34000015258789,9.487500190734863,9.337499618530273,9.337499618530273,10000
VEDL,1996-06-06,2.1888606548309326,9.550000190734863,9.550000190734863,9.524999618530273,9.524999618530273,6000
VEDL,1996-06-07,2.1716699600219727,9.475000381469727,9.475000381469727,9.475000381469727,9.475000381469727,4000
VEDL,1996-06-10,2.120673179626465,9.2524995803833,9.2524995803833,9.2524995803833,9.2524995803833,2000
VEDL,1996-06-11,2.114370346069336,9.225000381469727,9.225000381469727,9.225000381469727,9.225000381469727,4000
VEDL,1996-06-12,2.062800645828247,9.0,9.0,9.0,9.0,2000
VEDL,1996-06-13,1.8622499704360962,8.125,9.875,8.125,9.875,142000
VEDL,1996-06-14,1.9653899669647217,8.574999809265137,8.699999809265137,8.375,8.375,96000
VEDL,1996-06-17,2.0034947395324707,8.741250038146973,8.800000190734863,8.375,8.5,78000
VEDL,1996-06-18,2.037874937057495,8.891249656677246,8.97249984741211,8.625,8.75,72000
VEDL,1996-06-19,2.1120784282684326,9.21500015258789,9.350000381469727,8.75,8.875,58000
VEDL,1996-06-20,2.1169490814208984,9.236249923706055,9.62125015258789,9.0,9.350000381469727,134000
VEDL,1996-06-21,2.2553281784057617,9.84000015258789,9.949999809265137,9.625,9.625,48000
VEDL,1996-06-24,2.330963611602783,10.170000076293945,10.225000381469727,9.425000190734863,9.923749923706055,114000
VEDL,1996-06-25,2.3802409172058105,10.385000228881836,10.475000381469727,10.126250267028809,10.475000381469727,148000
VEDL,1996-06-26,2.27738881111145,9.936249732971191,10.125,9.524999618530273,9.524999618530273,20000
VEDL,1996-06-27,2.269366502761841,9.901249885559082,9.9975004196167,9.631250381469727,9.631250381469727,42000
VEDL,1996-06-28,2.302886486053467,10.047499656677246,10.047499656677246,9.923749923706055,10.0,14000
VEDL,1996-07-01,2.295724391937256,10.016249656677246,10.125,9.949999809265137,10.024999618530273,62000
VEDL,1996-07-02,2.306325674057007,10.0625,10.175000190734863,9.949999809265137,10.100000381469727,108000
VEDL,1996-07-03,2.263922929763794,9.8774995803833,9.8774995803833,9.8774995803833,9.8774995803833,2000
VEDL,1996-07-04,2.274810314178467,9.925000190734863,10.0,9.75,9.75,20000
VEDL,1996-07-05,2.373365640640259,10.354999542236328,10.375,9.925000190734863,9.925000190734863,82000
VEDL,1996-07-08,2.3871171474456787,10.414999961853027,10.5,10.199999809265137,10.199999809265137,50000
VEDL,1996-07-09,2.3493006229400635,10.25,10.524999618530273,10.149999618530273,10.375,56000
VEDL,1996-07-10,2.263350009918213,9.875,9.875,9.493749618530273,9.524999618530273,32000
VEDL,1996-07-11,2.263636589050293,9.876250267028809,9.876250267028809,9.876250267028809,9.876250267028809,4000
VEDL,1996-07-12,2.2461600303649902,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,4000
VEDL,1996-07-15,2.254755735397339,9.837499618530273,9.925000190734863,9.824999809265137,9.824999809265137,18000
VEDL,1996-07-16,2.291999101638794,10.0,10.0,9.756250381469727,9.756250381469727,14000
VEDL,1996-07-17,2.2805404663085938,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,2000
VEDL,1996-07-18,2.263350009918213,9.875,9.875,9.850000381469727,9.875,14000
VEDL,1996-07-19,2.307758092880249,10.068750381469727,10.175000190734863,9.800000190734863,9.800000190734863,46000
VEDL,1996-07-22,2.314347743988037,10.09749984741211,10.175000190734863,10.024999618530273,10.024999618530273,16000
VEDL,1996-07-23,2.303173065185547,10.048749923706055,10.1875,10.0,10.175000190734863,58000
VEDL,1996-07-24,2.1888606548309326,9.550000190734863,10.0,9.550000190734863,10.0,6000
VEDL,1996-07-25,2.193157434463501,9.568750381469727,9.75,9.551250457763672,9.625,22000
VEDL,1996-07-26,2.0169596672058105,8.800000190734863,9.375,8.75,9.375,18000
VEDL,1996-07-29,1.8433411121368408,8.042499542236328,8.699999809265137,8.0,8.699999809265137,30000
VEDL,1996-07-30,1.7837491035461426,7.78249979019165,8.0625,7.75,8.0625,34000
VEDL,1996-07-31,1.9482003450393677,8.5,8.5,7.925000190734863,7.925000190734863,20000
VEDL,1996-08-01,1.953930139541626,8.524999618530273,8.800000190734863,8.475000381469727,8.475000381469727,32000
VEDL,1996-08-02,1.9003545045852661,8.291250228881836,8.5600004196167,8.291250228881836,8.425000190734863,58000
VEDL,1996-08-05,1.890899896621704,8.25,8.399999618530273,8.25,8.300000190734863,58000
VEDL,1996-08-06,1.8462058305740356,8.055000305175781,8.1875,7.875,8.125,38000
VEDL,1996-08-07,1.7911977767944336,7.815000057220459,8.0,7.762499809265137,8.0,56000
VEDL,1996-08-08,1.741633653640747,7.598750114440918,7.849999904632568,7.5,7.849999904632568,52000
VEDL,1996-08-09,1.7241570949554443,7.522500038146973,7.573750019073486,7.275000095367432,7.275000095367432,38000
VEDL,1996-08-12,1.9032193422317505,8.303750038146973,8.3125,7.671249866485596,7.875,148000
VEDL,1996-08-13,1.9696874618530273,8.59375,8.875,8.5,8.625,92000
VEDL,1996-08-14,1.926712989807129,8.40625,8.619999885559082,8.125,8.125,24000
VEDL,1996-08-15,1.926712989807129,8.40625,8.40625,8.40625,8.40625,0
VEDL,1996-08-16,1.9138201475143433,8.350000381469727,8.375,8.350000381469727,8.375,12000
VEDL,1996-08-19,1.884883165359497,8.223750114440918,8.25,8.181249618530273,8.25,18000
VEDL,1996-08-20,1.8573797941207886,8.103750228881836,8.25,7.818749904632568,8.101249694824219,44000
VEDL,1996-08-21,1.8367515802383423,8.013750076293945,8.013750076293945,8.013750076293945,8.013750076293945,2000
VEDL,1996-08-22,1.8267242908477783,7.96999979019165,8.048749923706055,7.962500095367432,8.001250267028809,20000
VEDL,1996-08-23,1.8247179985046387,7.961249828338623,7.961249828338623,7.852499961853027,7.862500190734863,10000
VEDL,1996-08-26,1.8791537284851074,8.198749542236328,8.198749542236328,7.87375020980835,7.87375020980835,134000
VEDL,1996-08-27,1.9258533716201782,8.40250015258789,8.699999809265137,7.875,8.0,322000
VEDL,1996-08-28,1.9653899669647217,8.574999809265137,8.625,8.501250267028809,8.625,32000
VEDL,1996-08-29,1.928145170211792,8.412500381469727,8.5,8.375,8.5,26000
VEDL,1996-08-30,1.9482003450393677,8.5,8.5,8.3125,8.5,16000
VEDL,1996-09-02,2.0152416229248047,8.792499542236328,8.887499809265137,8.550000190734863,8.649999618530273,126000
VEDL,1996-09-03,2.0169596672058105,8.800000190734863,9.0,8.760000228881836,8.868749618530273,66000
VEDL,1996-09-04,2.005500078201294,8.75,8.949999809265137,8.556249618530273,8.649999618530273,54000
VEDL,1996-09-05,2.03987979888916,8.899999618530273,8.899999618530273,8.824999809265137,8.875,22000
VEDL,1996-09-06,2.005500078201294,8.75,8.975000381469727,8.75,8.973750114440918,22000
VEDL,1996-09-09,2.1129374504089355,9.21875,9.21875,8.637499809265137,8.75,58000
VEDL,1996-09-10,2.025554656982422,8.837499618530273,9.25,8.751250267028809,8.751250267028809,42000
VEDL,1996-09-11,1.887749195098877,8.236249923706055,8.801250457763672,8.225000381469727,8.801250457763672,100000
VEDL,1996-09-12,1.770569920539856,7.724999904632568,8.348750114440918,7.675000190734863,8.348750114440918,94000
VEDL,1996-09-13,1.6468021869659424,7.184999942779541,7.599999904632568,7.184999942779541,7.5,206000
VEDL,1996-09-16,1.6224501132965088,7.078750133514404,7.078750133514404,7.078750133514404,7.078750133514404,6000
VEDL,1996-09-17,1.6221628189086914,7.077499866485596,7.077499866485596,7.077499866485596,7.077499866485596,4000
VEDL,1996-09-18,1.508709192276001,6.582499980926514,6.585000038146973,6.582499980926514,6.585000038146973,32000
VEDL,1996-09-19,1.4032769203186035,6.122499942779541,6.122499942779541,6.122499942779541,6.122499942779541,14000
VEDL,1996-09-20,1.305294156074524,5.695000171661377,5.800000190734863,5.695000171661377,5.695000171661377,132000
VEDL,1996-09-23,1.306439757347107,5.699999809265137,5.699999809265137,5.675000190734863,5.695000171661377,46000
VEDL,1996-09-24,1.306439757347107,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0
VEDL,1996-09-25,1.2454153299331665,5.433750152587891,5.525000095367432,5.425000190734863,5.525000095367432,52000
VEDL,1996-09-26,1.1746503114700317,5.125,5.37624979019165,5.125,5.349999904632568,40000
VEDL,1996-09-27,1.0935704708099365,4.771249771118164,4.974999904632568,4.771249771118164,4.974999904632568,68000
VEDL,1996-09-30,1.1013063192367554,4.804999828338623,5.022500038146973,4.638750076293945,4.638750076293945,156000
VEDL,1996-10-01,1.0729423761367798,4.681250095367432,4.800000190734863,4.474999904632568,4.75,318000
VEDL,1996-10-02,1.0729423761367798,4.681250095367432,4.681250095367432,4.681250095367432,4.681250095367432,0
VEDL,1996-10-03,1.021659255027771,4.457499980926514,4.5,4.361249923706055,4.401249885559082,272000
VEDL,1996-10-04,0.9692296385765076,4.228750228881836,4.375,4.199999809265137,4.349999904632568,290000
VEDL,1996-10-07,0.9225297570228577,4.025000095367432,4.074999809265137,3.9749999046325684,4.050000190734863,128000
VEDL,1996-10-08,0.9291196465492249,4.053750038146973,4.175000190734863,3.7750000953674316,4.025000095367432,214000
VEDL,1996-10-09,0.9259678721427917,4.039999961853027,4.087500095367432,3.7750000953674316,3.793750047683716,230000
VEDL,1996-10-10,0.9910036325454712,4.323750019073486,4.323750019073486,4.192500114440918,4.192500114440918,128000
VEDL,1996-10-11,1.0606231689453125,4.627500057220459,4.627500057220459,4.474999904632568,4.474999904632568,68000
VEDL,1996-10-14,1.1119067668914795,4.851250171661377,4.856249809265137,4.599999904632568,4.75,296000
VEDL,1996-10-15,1.1139123439788818,4.860000133514404,4.860000133514404,4.860000133514404,4.860000133514404,24000
VEDL,1996-10-16,1.1918402910232544,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,2000
VEDL,1996-10-17,1.273206114768982,5.554999828338623,5.565000057220459,5.237500190734863,5.56374979019165,1022000
VEDL,1996-10-18,1.3353766202926636,5.826250076293945,5.826250076293945,5.574999809265137,5.587500095367432,504000
VEDL,1996-10-21,1.3353766202926636,5.826250076293945,5.826250076293945,5.826250076293945,5.826250076293945,0
VEDL,1996-10-22,1.335662841796875,5.827499866485596,5.827499866485596,5.827499866485596,5.827499866485596,122000
VEDL,1996-10-23,1.4290622472763062,6.235000133514404,6.235000133514404,6.125,6.224999904632568,32000
VEDL,1996-10-24,1.342252492904663,5.856249809265137,6.672500133514404,5.824999809265137,6.672500133514404,684000
VEDL,1996-10-25,1.3416794538497925,5.853750228881836,5.948750019073486,5.526249885559082,5.831250190734863,882000
VEDL,1996-10-28,1.3465492725372314,5.875,5.900000095367432,5.801249980926514,5.801249980926514,52000
VEDL,1996-10-29,1.333370566368103,5.817500114440918,5.949999809265137,5.737500190734863,5.75124979019165,302000
VEDL,1996-10-30,1.333370566368103,5.817500114440918,5.817500114440918,5.817500114440918,5.817500114440918,0
VEDL,1996-10-31,1.2795088291168213,5.582499980926514,5.599999904632568,5.5,5.599999904632568,42000
VEDL,1996-11-01,1.3236300945281982,5.775000095367432,5.800000190734863,5.582499980926514,5.599999904632568,262000
VEDL,1996-11-04,1.305867075920105,5.697500228881836,5.75,5.553750038146973,5.553750038146973,184000
VEDL,1996-11-05,1.2975586652755737,5.661250114440918,5.824999809265137,5.574999809265137,5.699999809265137,194000
VEDL,1996-11-06,1.2932614088058472,5.642499923706055,5.724999904632568,5.556250095367432,5.724999904632568,150000
VEDL,1996-11-07,1.2663301229476929,5.525000095367432,5.627500057220459,5.402500152587891,5.627500057220459,74000
VEDL,1996-11-08,1.2448424100875854,5.431250095367432,5.619999885559082,5.425000190734863,5.550000190734863,148000
VEDL,1996-11-11,1.2720599174499512,5.550000190734863,5.574999809265137,5.453750133514404,5.453750133514404,100000
VEDL,1996-11-12,1.2720599174499512,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,0
VEDL,1996-11-13,1.2606000900268555,5.5,5.597499847412109,5.492499828338623,5.597499847412109,110000
VEDL,1996-11-14,1.2411177158355713,5.414999961853027,5.5,5.414999961853027,5.5,104000
VEDL,1996-11-15,1.2657572031021118,5.522500038146973,5.525000095367432,5.425000190734863,5.425000190734863,146000
VEDL,1996-11-18,1.283806562423706,5.601250171661377,5.622499942779541,5.5,5.525000095367432,206000
VEDL,1996-11-19,1.2843796014785767,5.603750228881836,5.617499828338623,5.5625,5.5625,80000
VEDL,1996-11-20,1.2663301229476929,5.525000095367432,5.53125,5.462500095367432,5.53125,148000
VEDL,1996-11-21,1.2726330757141113,5.552499771118164,5.552499771118164,5.5,5.518750190734863,36000
VEDL,1996-11-22,1.2714868783950806,5.547500133514404,5.547500133514404,5.514999866485596,5.514999866485596,44000
VEDL,1996-11-25,1.2414042949676514,5.416250228881836,5.481249809265137,5.275000095367432,5.481249809265137,432000
VEDL,1996-11-26,1.2391127347946167,5.40625,5.443749904632568,5.074999809265137,5.375,86000
VEDL,1996-11-27,1.229085087776184,5.362500190734863,5.400000095367432,5.112500190734863,5.112500190734863,122000
VEDL,1996-11-28,1.2319506406784058,5.375,5.400000095367432,5.0,5.0,132000
VEDL,1996-11-29,1.2491405010223389,5.449999809265137,5.449999809265137,5.362500190734863,5.362500190734863,64000
VEDL,1996-12-02,1.2608866691589355,5.50124979019165,5.525000095367432,5.425000190734863,5.5,150000
VEDL,1996-12-03,1.2706278562545776,5.543749809265137,5.581250190734863,5.451250076293945,5.5,366000
VEDL,1996-12-04,1.2789361476898193,5.579999923706055,5.622499942779541,5.5,5.5,74000
VEDL,1996-12-05,1.3121700286865234,5.724999904632568,5.75,5.65749979019165,5.691249847412109,76000
VEDL,1996-12-06,1.2949802875518799,5.650000095367432,6.099999904632568,5.599999904632568,6.099999904632568,208000
VEDL,1996-12-09,1.3236300945281982,5.775000095367432,5.775000095367432,5.525000095367432,5.546249866485596,76000
VEDL,1996-12-10,1.3952550888061523,6.087500095367432,6.173749923706055,5.783750057220459,5.900000095367432,562000
VEDL,1996-12-11,1.3522800207138062,5.900000095367432,6.0,5.75,5.775000095367432,78000
VEDL,1996-12-12,1.3456904888153076,5.871250152587891,5.912499904632568,5.849999904632568,5.900000095367432,28000
VEDL,1996-12-13,1.329360008239746,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,8000
VEDL,1996-12-16,1.3686106204986572,5.971250057220459,5.971250057220459,5.824999809265137,5.824999809265137,18000
VEDL,1996-12-17,1.4519824981689453,6.335000038146973,6.349999904632568,5.99875020980835,5.99875020980835,156000
VEDL,1996-12-18,1.4433872699737549,6.297500133514404,6.300000190734863,6.0,6.0,30000
VEDL,1996-12-19,1.43135404586792,6.244999885559082,6.43625020980835,6.224999904632568,6.275000095367432,34000
VEDL,1996-12-20,1.4439598321914673,6.300000190734863,6.375,6.300000190734863,6.309999942779541,18000
VEDL,1996-12-23,1.464874029159546,6.391250133514404,6.400000095367432,6.375,6.375,18000
VEDL,1996-12-24,1.4147367477416992,6.172500133514404,6.300000190734863,6.131249904632568,6.300000190734863,28000
VEDL,1996-12-25,1.4147367477416992,6.172500133514404,6.172500133514404,6.172500133514404,6.172500133514404,0
VEDL,1996-12-26,1.4325002431869507,6.25,6.25,5.90625,5.90625,24000
VEDL,1996-12-27,1.4325002431869507,6.25,6.25,6.25,6.25,0
VEDL,1996-12-30,1.4325002431869507,6.25,6.25,6.25,6.25,0
VEDL,1996-12-31,1.3522800207138062,5.900000095367432,6.262499809265137,5.852499961853027,6.262499809265137,44000
VEDL,1997-01-01,1.4325002431869507,6.25,6.25,5.925000190734863,5.931250095367432,36000
VEDL,1997-01-02,1.4783399105072021,6.449999809265137,6.449999809265137,6.224999904632568,6.300000190734863,3508000
VEDL,1997-01-03,1.5591328144073486,6.802499771118164,6.87375020980835,6.449999809265137,6.449999809265137,164000
VEDL,1997-01-06,1.5528303384780884,6.775000095367432,6.875,6.75,6.75,28000
VEDL,1997-01-07,1.5834856033325195,6.908750057220459,7.072500228881836,6.675000190734863,6.775000095367432,220000
VEDL,1997-01-08,1.6674296855926514,7.275000095367432,7.375,6.525000095367432,6.525000095367432,86000
VEDL,1997-01-09,1.6854791641235352,7.353750228881836,7.550000190734863,7.349999904632568,7.349999904632568,130000
VEDL,1997-01-10,1.7043887376785278,7.43625020980835,7.525000095367432,7.387499809265137,7.50124979019165,40000
VEDL,1997-01-13,1.6436504125595093,7.171249866485596,7.323750019073486,7.076250076293945,7.076250076293945,28000
VEDL,1997-01-14,1.5743176937103271,6.868750095367432,7.324999809265137,6.75,7.050000190734863,60000
VEDL,1997-01-15,1.6101300716400146,7.025000095367432,7.025000095367432,6.974999904632568,7.025000095367432,58000
VEDL,1997-01-16,1.5224608182907104,6.642499923706055,7.0,6.627500057220459,7.0,48000
VEDL,1997-01-17,1.4611496925354004,6.375,6.375,6.375,6.375,6000
VEDL,1997-01-20,1.4668803215026855,6.400000095367432,6.449999809265137,6.400000095367432,6.401249885559082,24000
VEDL,1997-01-21,1.4302079677581787,6.239999771118164,6.800000190734863,6.125,6.287499904632568,658000
